date,cash,positions_value,total_value,num_positions,daily_return,peak,drawdown,month,year
2025-01-21,84177357.07374996,15756829.0,99934186.07374996,9,-3.022898166216148e-05,101174456.95210001,-1.2258735215522258,2025-01,2025
2025-01-22,80691103.48089996,19147027.0,99838130.48089996,11,-0.0009611885244065199,101174456.95210001,-1.3208140784315934,2025-01,2025
2025-01-23,80691103.48089996,19001107.0,99692210.48089996,11,-0.0014615658295796807,101174456.95210001,-1.465040204665297,2025-01,2025
2025-01-24,80691103.48089996,18982950.0,99674053.48089996,11,-0.00018213057883276207,101174456.95210001,-1.4829864339280807,2025-01,2025
2025-01-27,80691103.48089996,18953983.0,99645086.48089996,11,-0.00029061725683254824,101174456.95210001,-1.5116171781619874,2025-01,2025
2025-01-28,80691103.48089996,19113902.0,99805005.48089996,11,0.001604885957228408,101174456.95210001,-1.3535545556210906,2025-01,2025
2025-01-29,80691103.48089996,19343838.0,100034941.48089996,11,0.0023038523858807114,101174456.95210001,-1.1262877069254156,2025-01,2025
2025-01-30,80691103.48089996,19481083.0,100172186.48089996,11,0.0013719706131503084,101174456.95210001,-0.9906358792462443,2025-01,2025
2025-01-31,80691103.48089996,19535626.0,100226729.48089996,11,0.0005444924575985777,101174456.95210001,-0.9367260272508708,2025-01,2025
2025-02-03,80691103.48089996,19443461.0,100134564.48089996,11,-0.000919565074879225,101174456.95210001,-1.0278211541993996,2025-02,2025
2025-02-04,80691103.48089996,19439284.0,100130387.48089996,11,-4.171386795015497e-05,101174456.95210001,-1.0319496665985097,2025-02,2025
2025-02-05,80691103.48089996,19361998.0,100053101.48089996,11,-0.0007718535995353548,101174456.95210001,-1.1083385124873395,2025-02,2025
2025-02-06,78971999.78934996,20892603.0,99864602.78934996,12,-0.0018839864907734816,101174456.95210001,-1.2946490667799553,2025-02,2025
2025-02-07,78971999.78934996,20826551.0,99798550.78934996,12,-0.000661415538189547,101174456.95210001,-1.359934319589636,2025-02,2025
2025-02-10,77394787.26714996,22556121.0,99950908.26714996,13,0.0015266502027828643,101174456.95210001,-1.2093454433161228,2025-02,2025
2025-02-11,77394787.26714996,22814227.0,100209014.26714996,13,0.002582327709420351,101174456.95210001,-0.9542355986226172,2025-02,2025
2025-02-12,77394787.26714996,22723305.0,100118092.26714996,13,-0.0009073235643013433,101174456.95210001,-1.0441021546082312,2025-02,2025
2025-02-13,79193116.49964996,20709292.0,99902408.49964996,12,-0.0021542936208220897,101174456.95210001,-1.257282214079281,2025-02,2025
2025-02-14,77618135.42694996,22395983.0,100014118.42694996,13,0.0011181905319168628,101174456.95210001,-1.1468690419553187,2025-02,2025
2025-02-17,77618135.42694996,22582620.0,100200755.42694996,13,0.0018661065351119888,101174456.95210001,-0.9623985682582261,2025-02,2025
2025-02-18,77618135.42694996,22605220.0,100223355.42694996,13,0.00022554720175205212,101174456.95210001,-0.9400609143870521,2025-02,2025
2025-02-19,76064886.47094996,24143553.0,100208439.47094996,14,-0.00014882714649155915,101174456.95210001,-0.9548037224527895,2025-02,2025
2025-02-20,76064886.47094996,24065493.0,100130379.47094996,14,-0.0007789763059091737,101174456.95210001,-1.0319575835671189,2025-02,2025
2025-02-21,76064886.47094996,24167492.0,100232378.47094996,14,0.0010186618740377629,101174456.95210001,-0.9311426120093367,2025-02,2025
2025-02-24,77649920.78514996,22739114.0,100389034.78514996,13,0.0015629312263143458,101174456.95210001,-0.7763048012423698,2025-02,2025
2025-02-25,79514711.37654996,20851970.0,100366681.37654996,12,-0.00022266783068336515,101174456.95210001,-0.798398726204661,2025-02,2025
2025-02-26,79514711.37654996,20840304.0,100355015.37654996,12,-0.00011623379233027809,101174456.95210001,-0.8099293045259492,2025-02,2025
2025-02-27,79514711.37654996,20740440.0,100255151.37654996,12,-0.0009951072163687513,101174456.95210001,-0.9086340596671403,2025-02,2025
2025-02-28,78324206.05074996,22227476.0,100551682.05074996,13,0.0029577599767043328,101174456.95210001,-0.6155455834518563,2025-02,2025
2025-03-03,77350425.50454995,23300016.0,100650441.50454995,14,0.0009821760490307252,101174456.95210001,-0.5179325526779432,2025-03,2025
2025-03-04,77350425.50454995,23526335.0,100876760.50454995,14,0.0022485644038607866,101174456.95210001,-0.29424071699342025,2025-03,2025
2025-03-05,77350425.50454995,23429398.0,100779823.50454995,14,-0.0009609448153881095,101174456.95210001,-0.3900524494407649,2025-03,2025
2025-03-06,77350425.50454995,23345202.0,100695627.50454995,14,-0.0008354450034951943,101174456.95210001,-0.4732710824202942,2025-03,2025
2025-03-07,77350425.50454995,23545231.0,100895656.50454995,14,0.0019864715574762215,101174456.95210001,-0.2755640662168847,2025-03,2025
2025-03-10,77350425.50454995,23693031.0,101043456.50454995,14,0.0014648797095970778,101174456.95210001,-0.12947976346646384,2025-03,2025
2025-03-11,75803628.73974995,25330467.0,101134095.73974995,15,0.0008970322110459783,101174456.95210001,-0.03989268988037581,2025-03,2025
2025-03-12,75803628.73974995,25258286.0,101061914.73974995,15,-0.000713715779747992,101174456.95210001,-0.11123579581290712,2025-03,2025
2025-03-13,75803628.73974995,25047796.0,100851424.73974995,15,-0.0020827826243154934,101174456.95210001,-0.31928237826173045,2025-03,2025
2025-03-14,75803628.73974995,25063874.0,100867502.73974995,15,0.00015942263623425212,101174456.95210001,-0.30339101547674213,2025-03,2025
2025-03-17,75803628.73974995,24987351.0,100790979.73974995,15,-0.0007586487017274823,101174456.95210001,-0.3790257184494787,2025-03,2025
2025-03-18,75803628.73974995,24895450.0,100699078.73974995,15,-0.0009117978636311586,101174456.95210001,-0.46985990997225563,2025-03,2025
2025-03-19,75803628.73974995,24938394.0,100742022.73974995,15,0.00042645871777025057,101174456.95210001,-0.42741441404996816,2025-03,2025
2025-03-20,75803628.73974995,24935911.0,100739539.73974995,15,-2.46471128182435e-05,101174456.95210001,-0.4298685908005047,2025-03,2025
2025-03-21,75803628.73974995,24722348.0,100525976.73974995,15,-0.0021199521116704867,101174456.95210001,-0.6409525011407491,2025-03,2025
2025-03-24,75803628.73974995,24808816.0,100612444.73974995,15,0.0008601557806680038,101174456.95210001,-0.5554882420729319,2025-03,2025
2025-03-25,75803628.73974995,24857946.0,100661574.73974995,15,0.0004883093749195044,101174456.95210001,-0.5069285546972337,2025-03,2025
2025-03-26,75803628.73974995,24775487.0,100579115.73974995,15,-0.0008191705744042821,101174456.95210001,-0.5884303511823282,2025-03,2025
2025-03-27,75803628.73974995,24930199.0,100733827.73974995,15,0.0015382119723572618,101174456.95210001,-0.43551428455767927,2025-03,2025
2025-03-28,75803628.73974995,24889860.0,100693488.73974995,15,-0.0004004513767135176,101174456.95210001,-0.47538501993419635,2025-03,2025
2025-03-31,75803628.73974995,25014828.0,100818456.73974995,15,0.0012410732964371896,101174456.95210001,-0.3518676779442465,2025-03,2025
2025-04-01,75803628.73974995,25081059.0,100884687.73974995,15,0.0006569332852512932,101174456.95210001,-0.28640550300877204,2025-04,2025
2025-04-02,75803628.73974995,24980975.0,100784603.73974995,15,-0.0009920633372845211,101174456.95210001,-0.38532770433808955,2025-04,2025
2025-04-03,76358323.40649995,24555237.0,100913560.40649995,15,0.0012795274472974238,101174456.95210001,-0.2578679969822575,2025-04,2025
2025-04-04,76358323.40649995,24733923.0,101092246.40649995,15,0.0017706837344775295,101174456.95210001,-0.08125622620240835,2025-04,2025
2025-04-07,74732543.33589995,26394707.0,101127250.33589995,16,0.0003462573109638267,101174456.95210001,-0.04665863066841973,2025-04,2025
2025-04-08,74732543.33589995,26347846.0,101080389.33589995,16,-0.0004633864744106875,101174456.95210001,-0.0929756571311225,2025-04,2025
2025-04-09,74732543.33589995,26422050.0,101154593.33589995,16,0.0007341087671657309,101174456.95210001,-0.01963303465959187,2025-04,2025
2025-04-10,73453592.55789995,27925226.0,101378818.55789995,17,0.0022166588249277197,101378818.55789995,0.0,2025-04,2025
2025-04-11,73453592.55789995,27858364.0,101311956.55789995,17,-0.0006595263285872344,101378818.55789995,-0.06595263285872034,2025-04,2025
2025-04-14,73329177.25509995,27949127.0,101278304.25509995,17,-0.0003321651653304114,101378818.55789995,-0.09914724222456145,2025-04,2025
2025-04-15,73329177.25509995,27779760.0,101108937.25509995,17,-0.0016722930073295172,101378818.55789995,-0.26621073971765,2025-04,2025
2025-04-16,74370488.29869995,26552339.0,100922827.29869995,16,-0.001840687494622184,101378818.55789995,-0.4497894784003414,2025-04,2025
2025-04-17,74370488.29869995,26653642.0,101024130.29869995,16,0.0010037669644369362,101378818.55789995,-0.3498642657760265,2025-04,2025
2025-04-18,75986788.10679995,25185005.0,101171793.10679995,15,0.0014616587904632272,101378818.55789995,-0.20420976890924147,2025-04,2025
2025-04-21,74681440.18179995,26417832.0,101099272.18179995,16,-0.0007168097230760839,101378818.55789995,-0.27574436166894944,2025-04,2025
2025-04-22,73116696.75924996,28098742.0,101215438.75924996,17,0.0011490347550782154,101378818.55789995,-0.16115772601619566,2025-04,2025
2025-04-23,73116696.75924996,28182425.0,101299121.75924996,17,0.0008267809834727746,101378818.55789995,-0.07861286981212916,2025-04,2025
2025-04-24,73116696.75924996,28413360.0,101530056.75924996,17,0.002279733486227453,101530056.75924996,0.0,2025-04,2025
2025-04-25,73116696.75924996,28423630.0,101540326.75924996,17,0.00010115231220986232,101540326.75924996,0.0,2025-04,2025
2025-04-28,73116696.75924996,28402417.0,101519113.75924996,17,-0.00020891207146001012,101540326.75924996,-0.020891207145999825,2025-04,2025
2025-04-29,74518218.03864996,26784901.0,101303119.03864996,16,-0.0021276261444935773,101540326.75924996,-0.23360937291683997,2025-04,2025
2025-04-30,75975548.19474997,25289234.0,101264782.19474997,15,-0.00037843695499018004,101540326.75924996,-0.2713646619961148,2025-04,2025
2025-05-01,75975548.19474997,25492299.0,101467847.19474997,15,0.002005287480986828,101540326.75924996,-0.07138007805690513,2025-05,2025
2025-05-02,75975548.19474997,25383575.0,101359123.19474997,15,-0.0010715118434643234,101540326.75924996,-0.17845477780430932,2025-05,2025
2025-05-05,74500640.12724997,27001223.0,101501863.12724997,16,0.0014082593455919667,101540326.75924996,-0.03788015385373032,2025-05,2025
2025-05-06,75657640.87644997,25906729.0,101564369.87644997,15,0.0006158187374514235,101564369.87644997,0.0,2025-05,2025
2025-05-07,75657640.87644997,25913133.0,101570773.87644997,15,6.30536083450206e-05,101570773.87644997,0.0,2025-05,2025
2025-05-08,74527850.99004997,26922030.0,101449880.99004997,16,-0.0011902329950449486,101570773.87644997,-0.11902329950449386,2025-05,2025
2025-05-09,74527850.99004997,27186642.0,101714492.99004997,16,0.0026083027147754123,101714492.99004997,0.0,2025-05,2025
2025-05-12,74527850.99004997,26900054.0,101427904.99004997,16,-0.0028175729099689795,101714492.99004997,-0.2817572909969034,2025-05,2025
2025-05-13,74527850.99004997,26898332.0,101426182.99004997,16,-1.6977576340226896e-05,101714492.99004997,-0.28345026507501087,2025-05,2025
2025-05-14,74527850.99004997,26995897.0,101523747.99004997,16,0.0009619311022437405,101714492.99004997,-0.1875298144765459,2025-05,2025
2025-05-15,74527850.99004997,26929928.0,101457778.99004997,16,-0.0006497888553765874,101714492.99004997,-0.2523868452307112,2025-05,2025
2025-05-16,74527850.99004997,27284616.0,101812466.99004997,16,0.0034959172527795346,101812466.99004997,0.0,2025-05,2025
2025-05-19,74527850.99004997,27240661.0,101768511.99004997,16,-0.0004317251246284126,101812466.99004997,-0.04317251246283589,2025-05,2025
2025-05-20,74527850.99004997,27221838.0,101749688.99004997,16,-0.00018495897829218233,101812466.99004997,-0.061660425148263254,2025-05,2025
2025-05-21,74527850.99004997,27366178.0,101894028.99004997,16,0.0014185792746168602,101894028.99004997,0.0,2025-05,2025
2025-05-22,74527850.99004997,27368754.0,101896604.99004997,16,2.5281167361113077e-05,101896604.99004997,0.0,2025-05,2025
2025-05-23,74527850.99004997,27462577.0,101990427.99004997,16,0.0009207666929547109,101990427.99004997,0.0,2025-05,2025
2025-05-26,74527850.99004997,27523901.0,102051751.99004997,16,0.0006012721115944419,102051751.99004997,0.0,2025-05,2025
2025-05-27,74527850.99004997,27590088.0,102117938.99004997,16,0.0006485630938160014,102117938.99004997,0.0,2025-05,2025
2025-05-28,74527850.99004997,27685580.0,102213430.99004997,16,0.0009351148382392704,102213430.99004997,0.0,2025-05,2025
2025-05-29,74527850.99004997,27743948.0,102271798.99004997,16,0.000571040414499846,102271798.99004997,0.0,2025-05,2025
2025-05-30,74527850.99004997,27776662.0,102304512.99004997,16,0.0003198731255640297,102304512.99004997,0.0,2025-05,2025
2025-06-02,76225041.46464998,26315047.0,102540088.46464998,15,0.0023026889793504868,102540088.46464998,0.0,2025-06,2025
2025-06-03,76225041.46464998,26466961.0,102692002.46464998,15,0.0014815083766226422,102692002.46464998,0.0,2025-06,2025
2025-06-04,76225041.46464998,26615371.0,102840412.46464998,15,0.0014451953067240453,102840412.46464998,0.0,2025-06,2025
2025-06-05,76225041.46464998,26613324.0,102838365.46464998,15,-1.9904626507583068e-05,102840412.46464998,-0.001990462650763511,2025-06,2025
2025-06-06,77948862.14769998,24801591.0,102750453.14769998,14,-0.0008548591428187979,102840412.46464998,-0.08747467536744438,2025-06,2025
2025-06-09,77948862.14769998,24675091.0,102623953.14769998,14,-0.0012311381227503304,102840412.46464998,-0.21048079423485236,2025-06,2025
2025-06-10,77948862.14769998,24776216.0,102725078.14769998,14,0.0009853937301991245,102840412.46464998,-0.11214882766989874,2025-06,2025
2025-06-11,77948862.14769998,24859298.0,102808160.14769998,14,0.0008087801099605496,102840412.46464998,-0.03136152041502136,2025-06,2025
2025-06-12,77948862.14769998,24807770.0,102756632.14769998,14,-0.0005012053510730086,102840412.46464998,-0.08146633696047431,2025-06,2025
2025-06-13,76559595.71109998,26324869.0,102884464.71109998,15,0.0012440322413083127,102884464.71109998,0.0,2025-06,2025
2025-06-16,76559595.71109998,26501088.0,103060683.71109998,15,0.0017127853120957326,103060683.71109998,0.0,2025-06,2025
2025-06-17,76559595.71109998,26556374.0,103115969.71109998,15,0.0005364412306343436,103115969.71109998,0.0,2025-06,2025
2025-06-18,76559595.71109998,26612630.0,103172225.71109998,15,0.0005455605000623809,103172225.71109998,0.0,2025-06,2025
2025-06-19,76559595.71109998,26691422.0,103251017.71109998,15,0.0007636939055732928,103251017.71109998,0.0,2025-06,2025
2025-06-20,76559595.71109998,26807382.0,103366977.71109998,15,0.0011230882035899725,103366977.71109998,0.0,2025-06,2025
2025-06-23,76559595.71109998,26771169.0,103330764.71109998,15,-0.00035033432148134924,103366977.71109998,-0.035033432148138824,2025-06,2025
2025-06-24,76559595.71109998,26869447.0,103429042.71109998,15,0.000951101061477333,103429042.71109998,0.0,2025-06,2025
2025-06-25,76559595.71109998,26938872.0,103498467.71109998,15,0.00067123312930506,103498467.71109998,0.0,2025-06,2025
2025-06-26,76559595.71109998,26871589.0,103431184.71109998,15,-0.0006500869190432246,103498467.71109998,-0.06500869190431893,2025-06,2025
2025-06-27,78289501.39029998,25170622.0,103460123.39029998,14,0.00027978679042317545,103498467.71109998,-0.03704820143525086,2025-06,2025
2025-06-30,79924131.96264997,23528771.0,103452902.96264997,13,-6.978947456659501e-05,103498467.71109998,-0.04402456331739904,2025-06,2025
2025-07-01,79924131.96264997,23819652.0,103743783.96264997,13,0.002811723902083507,103743783.96264997,0.0,2025-07,2025
2025-07-02,79924131.96264997,23865527.0,103789658.96264997,13,0.00044219516820898086,103789658.96264997,0.0,2025-07,2025
2025-07-03,78349779.29814997,25371148.0,103720927.29814997,14,-0.0006622207374699096,103789658.96264997,-0.06622207374699252,2025-07,2025
2025-07-04,78349779.29814997,25443725.0,103793504.29814997,14,0.000699733427868221,103793504.29814997,0.0,2025-07,2025
2025-07-07,76710385.38429998,27082667.0,103793052.38429998,15,-4.353970443959909e-06,103793504.29814997,-0.0004353970444011641,2025-07,2025
2025-07-08,76710385.38429998,27293225.0,104003610.38429998,15,0.0020286328917313856,104003610.38429998,0.0,2025-07,2025
2025-07-09,76710385.38429998,27314815.0,104025200.38429998,15,0.00020758894734740352,104025200.38429998,0.0,2025-07,2025
2025-07-10,76710385.38429998,27382686.0,104093071.38429998,15,0.0006524476737297391,104093071.38429998,0.0,2025-07,2025
2025-07-11,76710385.38429998,27375026.0,104085411.38429998,15,-7.3587990998214e-05,104093071.38429998,-0.007358799099817256,2025-07,2025
2025-07-14,78475009.34154998,25802561.0,104277570.34154998,14,0.0018461660927726609,104277570.34154998,0.0,2025-07,2025
2025-07-15,78475009.34154998,25898417.0,104373426.34154998,14,0.0009192389090582065,104373426.34154998,0.0,2025-07,2025
2025-07-16,80001860.80299997,24939350.0,104941210.80299997,13,0.005439933145358067,104941210.80299997,0.0,2025-07,2025
2025-07-17,80001860.80299997,25002163.0,105004023.80299997,13,0.0005985541763751101,105004023.80299997,0.0,2025-07,2025
2025-07-18,80001860.80299997,24909779.0,104911639.80299997,13,-0.0008798139028778351,105004023.80299997,-0.08798139028778874,2025-07,2025
2025-07-21,80001860.80299997,24917783.0,104919643.80299997,13,7.629277375742483e-05,105004023.80299997,-0.08035882525636057,2025-07,2025
2025-07-22,80001860.80299997,25025883.0,105027743.80299997,13,0.0010303123045571905,105027743.80299997,0.0,2025-07,2025
2025-07-23,80001860.80299997,25004665.0,105006525.80299997,13,-0.0002020228106566213,105027743.80299997,-0.020202281065656802,2025-07,2025
2025-07-24,80001860.80299997,24850752.0,104852612.80299997,13,-0.0014657469983222482,105027743.80299997,-0.16674736946505522,2025-07,2025
2025-07-25,81271288.91019997,23735206.0,105006494.91019997,12,0.0014676039355272508,105027743.80299997,-0.020231695007996875,2025-07,2025
2025-07-28,81271288.91019997,23803515.0,105074803.91019997,12,0.0006505216659067337,105074803.91019997,0.0,2025-07,2025
2025-07-29,81271288.91019997,23830719.0,105102007.91019997,12,0.00025890126831207283,105102007.91019997,0.0,2025-07,2025
2025-07-30,81271288.91019997,23699937.0,104971225.91019997,12,-0.0012443339818183352,105102007.91019997,-0.12443339818183229,2025-07,2025
2025-07-31,81271288.91019997,23780615.0,105051903.91019997,12,0.000768572523569544,105102007.91019997,-0.04767178191572636,2025-07,2025
2025-08-01,81271288.91019997,23567965.0,104839253.91019997,12,-0.002024237468192691,105102007.91019997,-0.24999902972786134,2025-08,2025
2025-08-04,81271288.91019997,23560925.0,104832213.91019997,12,-6.715042064331378e-05,105102007.91019997,-0.256697284252185,2025-08,2025
2025-08-05,82847752.58259997,21923298.0,104771050.58259997,11,-0.0005834401976132497,105102007.91019997,-0.3148915364992598,2025-08,2025
2025-08-06,82847752.58259997,21935423.0,104783175.58259997,11,0.0001157285331452318,105102007.91019997,-0.3033551251203643,2025-08,2025
2025-08-07,86524146.13314997,18113098.0,104637244.13314997,10,-0.0013926992443072939,105102007.91019997,-0.4422025670975776,2025-08,2025
2025-08-08,84769819.56159997,20036557.0,104806376.56159997,11,0.0016163692942332553,105102007.91019997,-0.2812804003255485,2025-08,2025
2025-08-11,84769819.56159997,20209895.0,104979714.56159997,11,0.0016538879187195654,105102007.91019997,-0.11635681470946643,2025-08,2025
2025-08-12,83178409.81719998,22041524.0,105219933.81719998,12,0.0022882445108864946,105219933.81719998,0.0,2025-08,2025
2025-08-13,83178409.81719998,22086738.0,105265147.81719998,12,0.0004297094510490318,105265147.81719998,0.0,2025-08,2025
2025-08-14,83178409.81719998,21991463.0,105169872.81719998,12,-0.0009050953898382952,105265147.81719998,-0.09050953898383486,2025-08,2025
2025-08-15,83178409.81719998,21874174.0,105052583.81719998,12,-0.001115233829405371,105265147.81719998,-0.20193198262461162,2025-08,2025
2025-08-18,83178409.81719998,21981569.0,105159978.81719998,12,0.0010222975589717631,105265147.81719998,-0.09990866130035085,2025-08,2025
2025-08-19,83178409.81719998,21900357.0,105078766.81719998,12,-0.0007722709809705464,105265147.81719998,-0.17705860283753477,2025-08,2025
2025-08-20,83178409.81719998,22019056.0,105197465.81719998,12,0.001129619271289073,105265147.81719998,-0.06429668451854013,2025-08,2025
2025-08-21,83178409.81719998,22230930.0,105409339.81719998,12,0.002014059923916456,105409339.81719998,0.0,2025-08,2025
2025-08-22,83178409.81719998,22249286.0,105427695.81719998,12,0.00017414016662886667,105427695.81719998,0.0,2025-08,2025
2025-08-25,83178409.81719998,22419686.0,105598095.81719998,12,0.0016162735861688926,105598095.81719998,0.0,2025-08,2025
2025-08-26,83178409.81719998,22375234.0,105553643.81719998,12,-0.00042095456036395085,105598095.81719998,-0.0420954560363953,2025-08,2025
2025-08-27,83178409.81719998,22387213.0,105565622.81719998,12,0.00011348731854998739,105598095.81719998,-0.030751501481820043,2025-08,2025
2025-08-28,83178409.81719998,22441514.0,105619923.81719998,12,0.0005143814676680236,105619923.81719998,0.0,2025-08,2025
2025-08-29,83178409.81719998,22745702.0,105924111.81719998,12,0.0028800248003062467,105924111.81719998,0.0,2025-08,2025
2025-09-01,83178409.81719998,22844582.0,106022991.81719998,12,0.0009334985047657618,106022991.81719998,0.0,2025-09,2025
2025-09-02,81429659.86809997,24331110.0,105760769.86809997,13,-0.002473255513786188,106022991.81719998,-0.24732555137862341,2025-09,2025
2025-09-03,81429659.86809997,24474807.0,105904466.86809997,13,0.001358698505875111,106022991.81719998,-0.11179174164822472,2025-09,2025
2025-09-04,79803448.51734997,26219818.0,106023266.51734997,14,0.0011217624030719353,106023266.51734997,0.0,2025-09,2025
2025-09-05,81481549.47264998,24379854.0,105861403.47264998,13,-0.0015266747575024553,106023266.51734997,-0.15266747575024858,2025-09,2025
2025-09-08,81481549.47264998,24267563.0,105749112.47264998,13,-0.001060735984187211,106023266.51734997,-0.2585791342838256,2025-09,2025
2025-09-09,81481549.47264998,24283783.0,105765332.47264998,13,0.00015338190194458257,106023266.51734997,-0.24328060544879324,2025-09,2025
2025-09-10,81481549.47264998,24158906.0,105640455.47264998,13,-0.001180698789296497,106023266.51734997,-0.3610632432621309,2025-09,2025
2025-09-11,81481549.47264998,24297130.0,105778679.47264998,13,0.0013084381298960057,106023266.51734997,-0.23069185918731502,2025-09,2025
2025-09-12,81481549.47264998,24339939.0,105821488.47264998,13,0.0004047034829079976,106023266.51734997,-0.1903148726953976,2025-09,2025
2025-09-15,81481549.47264998,24354402.0,105835951.47264998,13,0.00013667356421409593,106023266.51734997,-0.17667352728596028,2025-09,2025
2025-09-16,81481549.47264998,24089170.0,105570719.47264998,13,-0.002506067137956758,106023266.51734997,-0.42683748536076327,2025-09,2025
2025-09-17,82705296.73704998,22871150.0,105576446.73704998,12,5.42505007885552e-05,106023266.51734997,-0.42143559142923825,2025-09,2025
2025-09-18,84256897.97064999,21306264.0,105563161.97064999,11,-0.00012583077770256246,106023266.51734997,-0.43396563963127177,2025-09,2025
2025-09-19,84256897.97064999,21405070.0,105661967.97064999,11,0.0009359893939844266,106023266.51734997,-0.34077288746886686,2025-09,2025
2025-09-22,84256897.97064999,21471281.0,105728178.97064999,11,0.000626630388129712,106023266.51734997,-0.2783233873026321,2025-09,2025
2025-09-23,84256897.97064999,21354592.0,105611489.97064999,11,-0.0011036698176026816,106023266.51734997,-0.3883831919408005,2025-09,2025
2025-09-24,84256897.97064999,21511309.0,105768206.97064999,11,0.0014839010418614684,106023266.51734997,-0.2405694099778063,2025-09,2025
2025-09-25,85858949.93424998,19967210.0,105826159.93424998,10,0.0005479242322419253,106023266.51734997,-0.18590880056288017,2025-09,2025
2025-09-26,85858949.93424998,20043703.0,105902652.93424998,10,0.000722817496614514,106023266.51734997,-0.11376142903525191,2025-09,2025
2025-09-29,85858949.93424998,20057941.0,105916890.93424998,10,0.0001344442240633903,106023266.51734997,-0.10033230119596763,2025-09,2025
2025-09-30,85858949.93424998,20192045.0,106050994.93424998,10,0.0012661247778056328,106050994.93424998,0.0,2025-09,2025
2025-10-01,85858949.93424998,20125398.0,105984347.93424998,10,-0.0006284429489918919,106050994.93424998,-0.0628442948991852,2025-10,2025
2025-10-02,87759957.36984998,18000763.0,105760720.36984998,9,-0.0021100055693009656,106050994.93424998,-0.2737122500170491,2025-10,2025
2025-10-03,87759957.36984998,18187517.0,105947474.36984998,9,0.0017658162628517715,106050994.93424998,-0.09761394927429351,2025-10,2025
2025-10-06,87759957.36984998,18363438.0,106123395.36984998,9,0.0016604548720611234,106123395.36984998,0.0,2025-10,2025
2025-10-07,87759957.36984998,18262957.0,106022914.36984998,9,-0.0009468317485490374,106123395.36984998,-0.09468317485490763,2025-10,2025
2025-10-08,87759957.36984998,18085811.0,105845768.36984998,9,-0.0016708274909520426,106123395.36984998,-0.26160772469863397,2025-10,2025
2025-10-09,87759957.36984998,18140675.0,105900632.36984998,9,0.000518339097018039,106123395.36984998,-0.20990941650863137,2025-10,2025
2025-10-10,87759957.36984998,18136583.0,105896540.36984998,9,-3.863999589448497e-05,106123395.36984998,-0.21376530519909304,2025-10,2025
2025-10-13,87759957.36984998,18030144.0,105790101.36984998,9,-0.0010051225434585254,106123395.36984998,-0.31406269921767876,2025-10,2025
2025-10-14,87759957.36984998,18094127.0,105854084.36984998,9,0.0006048108393081897,106123395.36984998,-0.2537715638115666,2025-10,2025
2025-10-15,87759957.36984998,18063498.0,105823455.36984998,9,-0.0002893511401316218,106123395.36984998,-0.28263324873340223,2025-10,2025
2025-10-16,87759957.36984998,17974707.0,105734664.36984998,9,-0.0008390483913955915,106123395.36984998,-0.3663009449002607,2025-10,2025
2025-10-17,87759957.36984998,17778569.0,105538526.36984998,9,-0.001855001868771522,106123395.36984998,-0.5511216428400889,2025-10,2025
2025-10-20,85935600.30804998,19605129.0,105540729.30804998,10,2.0873308314683925e-05,106123395.36984998,-0.5490458157405887,2025-10,2025
2025-10-21,85935600.30804998,19599611.0,105535211.30804998,10,-5.2283133120001324e-05,106123395.36984998,-0.5542454232171204,2025-10,2025
2025-10-22,85935600.30804998,19613908.0,105549508.30804998,10,0.00013547137322977854,106123395.36984998,-0.5407733702827288,2025-10,2025
2025-10-23,85935600.30804998,19821813.0,105757413.30804998,10,0.0019697391615811632,106123395.36984998,-0.34486463660960076,2025-10,2025
2025-10-24,85935600.30804998,19843385.0,105778985.30804998,10,0.00020397624455092966,106123395.36984998,-0.3245373563479586,2025-10,2025
2025-10-27,85935600.30804998,19851690.0,105787290.30804998,10,7.85127591820256e-05,106123395.36984998,-0.31671156075306994,2025-10,2025
2025-10-28,87586640.32929997,18416742.0,106003382.32929997,9,0.00204270305648957,106123395.36984998,-0.11308820277729685,2025-10,2025
2025-10-29,87586640.32929997,18243530.0,105830170.32929997,9,-0.0016340233320283337,106123395.36984998,-0.27630574721821866,2025-10,2025
2025-10-30,87586640.32929997,18108976.0,105695616.32929997,9,-0.0012714143762720953,106123395.36984998,-0.40309588574617156,2025-10,2025
2025-10-31,87586640.32929997,17952481.0,105539121.32929997,9,-0.0014806195889187634,106123395.36984998,-0.5505610129733963,2025-10,2025
2025-11-03,89476413.00549997,16150244.0,105626657.00549997,8,0.0008294144872296183,106123395.36984998,-0.46807620753070167,2025-11,2025
2025-11-04,92373499.31439997,13082739.0,105456238.31439997,7,-0.0016134060845183207,106123395.36984998,-0.6286616189812835,2025-11,2025
2025-11-05,92373499.31439997,12995938.0,105369437.31439997,7,-0.0008230997178300115,106123395.36984998,-0.7104541395630933,2025-11,2025
2025-11-06,92373499.31439997,12953864.0,105327363.31439997,7,-0.00039929984511977157,106123395.36984998,-0.7501004398471807,2025-11,2025
2025-11-07,92373499.31439997,12847522.0,105221021.31439997,7,-0.0010096331727451613,106123395.36984998,-0.8503064308347364,2025-11,2025
2025-11-10,90425347.83849998,14774648.0,105199995.83849998,8,-0.00019982200930335203,106123395.36984998,-0.8701187218255388,2025-11,2025
2025-11-11,90425347.83849998,14815107.0,105240454.83849998,8,0.0003845912699664833,106123395.36984998,-0.8319942348931366,2025-11,2025
